transaction_id,manga_title,genre,condition,payment_method,customer_type,publisher,price,quantity,volume_number,transaction_date,restock_date
TXN-00874,Death Note,Fantasy,Second-Hand,Debit Card,Online,Viz Media,233.93,5,6,2023-12-19,2023-12-18
TXN-00875,Mob Psycho 100,Sci-Fi,Brand New,GCash,Walk-in,Kadokawa,61.42,4,27,2024-03-11,2024-03-04
TXN-00876,Spy x Family,Mystery,Brand New,Maya,Walk-in,Viz Media,120.27,3,2,2024-07-17,2024-07-07
TXN-00877,Hunter x Hunter,Sci-Fi,Brand New,GCash,Online,Dark Horse,372.19,3,29,2023-12-05,2023-11-28
TXN-00878,JoJo's Bizarre Adventure,Drama,Second-Hand,Credit Card,Online,Shueisha,346.52,1,38,2023-12-27,2023-12-02
TXN-00879,Fullmetal Alchemist,Fantasy,Brand New,GCash,Walk-in,Dark Horse,62.19,1,3,2024-12-20,2024-12-15
TXN-00880,Demon Slayer,Slice of Life,Brand New,Debit Card,Walk-in,Kodansha,149.89,5,16,2024-04-09,2024-03-15
TXN-00881,Tokyo Ghoul,Sci-Fi,Second-Hand,Maya,Online,Viz Media,153.98,5,30,2023-10-05,2023-09-26
TXN-00882,My Hero Academia,Sports,Second-Hand,Cash,Walk-in,Viz Media,352.35,2,40,2023-11-10,2023-10-31
TXN-00883,JoJo's Bizarre Adventure,Drama,Second-Hand,Maya,Online,Kadokawa,58.87,5,2,2023-09-15,2023-09-04
TXN-00884,Naruto,Sports,Brand New,Debit Card,Walk-in,Yen Press,96.85,2,17,2023-08-25,2023-08-21
TXN-00885,Attack on Titan,Fantasy,Brand New,Credit Card,Walk-in,Viz Media,409.96,4,41,2023-05-04,2023-05-03
TXN-00886,Fullmetal Alchemist,Sci-Fi,Second-Hand,Cash,Online,Seven Seas,130.35,1,12,2023-07-17,2023-07-01
TXN-00887,Black Clover,Horror,Brand New,Debit Card,Walk-in,Dark Horse,343.74,4,35,2023-11-20,2023-10-27
TXN-00888,One Piece,Fantasy,Second-Hand,Debit Card,Walk-in,Kodansha,157.18,5,43,2023-05-03,2023-04-19
TXN-00889,Tokyo Ghoul,Fantasy,Brand New,Cash,Walk-in,Shueisha,94.75,4,1,2024-07-02,2024-06-26
TXN-00890,Demon Slayer,Horror,Brand New,Maya,Walk-in,Viz Media,159.43,4,45,2024-12-07,2024-12-02
TXN-00891,Death Note,Drama,Brand New,Cash,Online,Shueisha,375.02,4,15,2023-07-09,2023-06-26
TXN-00892,Dragon Ball,Sci-Fi,Brand New,Cash,Online,Viz Media,435.06,5,26,2023-07-16,2023-06-28
TXN-00893,Black Clover,Sci-Fi,Brand New,GCash,Online,Kodansha,423.6,4,37,2023-08-10,2023-07-18
TXN-00894,Tokyo Ghoul,Sports,Brand New,GCash,Walk-in,Yen Press,228.73,2,21,2024-05-10,2024-05-02
TXN-00895,Attack on Titan,Fantasy,Second-Hand,Credit Card,Walk-in,Dark Horse,350.64,5,49,2023-10-11,2023-09-24
TXN-00896,Vinland Saga,Fantasy,Brand New,Cash,Walk-in,Kodansha,142.24,4,31,2024-08-26,2024-08-08
TXN-00897,Black Clover,Comedy,Second-Hand,Maya,Online,Shueisha,181.92,5,25,2024-06-21,2024-05-25
TXN-00898,One Piece,Slice of Life,Second-Hand,Cash,Online,Viz Media,453.35,3,23,2024-09-03,2024-08-12
TXN-00899,Tokyo Ghoul,Fantasy,Brand New,Cash,Online,Shueisha,55.85,2,24,2023-10-17,2023-09-21
TXN-00900,Jujutsu Kaisen,Romance,Brand New,Cash,Walk-in,Dark Horse,88.48,4,38,2023-04-13,2023-04-01
TXN-00901,Dragon Ball,Slice of Life,Second-Hand,GCash,Walk-in,Seven Seas,143.55,3,28,2023-07-18,2023-07-15
TXN-00902,My Hero Academia,Romance,Brand New,Maya,Walk-in,Kodansha,61.94,3,21,2023-10-31,2023-10-18
TXN-00903,Tokyo Ghoul,Sci-Fi,Second-Hand,Credit Card,Walk-in,Shueisha,131.65,5,43,2023-08-21,2023-07-24
TXN-00904,Dragon Ball,Slice of Life,Second-Hand,Debit Card,Walk-in,Shueisha,312.37,3,18,2024-01-05,2023-12-12
TXN-00905,Vinland Saga,Fantasy,Second-Hand,Cash,Online,Dark Horse,239.64,2,36,2023-07-03,2023-07-01
TXN-00906,Naruto,Horror,Brand New,GCash,Walk-in,Seven Seas,451.7,2,35,2023-11-06,2023-10-23
TXN-00907,Bleach,Sports,Brand New,GCash,Walk-in,Viz Media,417.85,1,45,2023-01-15,2023-01-14
TXN-00908,Spy x Family,Romance,Brand New,GCash,Walk-in,Seven Seas,203.82,2,9,2024-12-26,2024-12-11
TXN-00909,Demon Slayer,Slice of Life,Brand New,Cash,Online,Shueisha,166.74,3,38,2024-06-30,2024-05-31
TXN-00910,Black Clover,Fantasy,Second-Hand,Credit Card,Online,Dark Horse,220.86,2,30,2023-05-10,2023-05-07
TXN-00911,Naruto,Slice of Life,Brand New,GCash,Online,Viz Media,315.63,5,44,2023-10-08,2023-09-10
TXN-00912,Demon Slayer,Fantasy,Brand New,Credit Card,Online,Seven Seas,170.63,1,34,2023-02-16,2023-02-05
TXN-00913,Demon Slayer,Fantasy,Second-Hand,GCash,Walk-in,Seven Seas,330.87,3,32,2023-02-25,2023-02-06
TXN-00914,Berserk,Fantasy,Brand New,Cash,Online,Seven Seas,234.24,1,3,2024-07-20,2024-07-06
TXN-00915,Attack on Titan,Comedy,Brand New,Credit Card,Walk-in,Yen Press,298.42,3,3,2023-10-27,2023-10-08
TXN-00916,JoJo's Bizarre Adventure,Sports,Brand New,Cash,Walk-in,Viz Media,246.26,5,28,2024-12-15,2024-12-02
TXN-00917,Hunter x Hunter,Horror,Second-Hand,Debit Card,Online,Seven Seas,182.51,1,44,2023-05-10,2023-04-17
TXN-00918,Black Clover,Horror,Brand New,Credit Card,Online,Yen Press,476.8,4,15,2024-10-15,2024-09-24
TXN-00919,My Hero Academia,Slice of Life,Second-Hand,Cash,Walk-in,Kodansha,393.62,3,41,2024-05-17,2024-05-03
TXN-00920,Bleach,Slice of Life,Brand New,Maya,Walk-in,Dark Horse,113.05,4,23,2023-04-16,2023-04-06
TXN-00921,Jujutsu Kaisen,Fantasy,Second-Hand,GCash,Walk-in,Seven Seas,440.81,1,40,2023-01-13,2023-01-09
TXN-00922,Vinland Saga,Comedy,Second-Hand,Cash,Walk-in,Viz Media,269.34,4,11,2024-08-10,2024-07-28
TXN-00923,One-Punch Man,Fantasy,Brand New,Credit Card,Walk-in,Yen Press,452.55,4,48,2023-10-19,2023-10-18
TXN-00924,Mob Psycho 100,Comedy,Brand New,Cash,Walk-in,Yen Press,409.93,1,32,2024-04-25,2024-04-14
TXN-00925,Bleach,Fantasy,Brand New,Debit Card,Walk-in,Kodansha,241.35,5,36,2024-05-05,2024-04-29
TXN-00926,Dragon Ball,Romance,Second-Hand,Debit Card,Online,Kadokawa,60.11,4,33,2024-03-27,2024-03-01
TXN-00927,Attack on Titan,Romance,Brand New,Maya,Walk-in,Dark Horse,170.9,4,24,2023-12-15,2023-11-25
TXN-00928,Naruto,Sci-Fi,Brand New,GCash,Walk-in,Kadokawa,293.74,5,39,2023-07-08,2023-06-23
TXN-00929,Dragon Ball,Fantasy,Brand New,GCash,Walk-in,Viz Media,335.07,4,34,2023-02-22,2023-01-26
TXN-00930,Chainsaw Man,Sports,Brand New,Credit Card,Online,Dark Horse,166.05,4,28,2023-09-16,2023-08-24
TXN-00931,Hunter x Hunter,Sci-Fi,Brand New,Cash,Walk-in,Kodansha,112.71,4,37,2024-05-04,2024-04-04
TXN-00932,One-Punch Man,Slice of Life,Brand New,GCash,Walk-in,Viz Media,425.72,2,7,2023-04-27,2023-04-15
TXN-00933,Jujutsu Kaisen,Drama,Brand New,GCash,Walk-in,Dark Horse,492.98,5,4,2023-03-08,2023-03-05
TXN-00934,Spy x Family,Fantasy,Second-Hand,Cash,Online,Dark Horse,286.56,4,37,2024-02-15,2024-02-01
TXN-00935,Attack on Titan,Romance,Second-Hand,GCash,Online,Kadokawa,127.26,5,1,2024-05-18,2024-04-20
TXN-00936,Dragon Ball,Drama,Brand New,Debit Card,Online,Viz Media,172.54,3,1,2023-03-17,2023-03-13
TXN-00937,Spy x Family,Comedy,Second-Hand,Debit Card,Online,Kodansha,58.28,3,47,2024-08-13,2024-08-05
TXN-00938,Hunter x Hunter,Drama,Second-Hand,Cash,Online,Kodansha,461.43,4,20,2024-10-06,2024-09-22
TXN-00939,JoJo's Bizarre Adventure,Sports,Second-Hand,Cash,Online,Viz Media,102.99,5,19,2024-12-03,2024-11-14
TXN-00940,Hunter x Hunter,Fantasy,Brand New,Cash,Walk-in,Viz Media,309.43,5,29,2023-02-24,2023-02-11
TXN-00941,My Hero Academia,Horror,Brand New,Debit Card,Walk-in,Yen Press,173.32,5,10,2023-06-05,2023-05-19
TXN-00942,Berserk,Drama,Brand New,Cash,Online,Shueisha,299.38,2,18,2023-06-02,2023-05-30
TXN-00943,Naruto,Horror,Second-Hand,Credit Card,Walk-in,Kadokawa,343.14,3,28,2024-07-30,2024-07-17
TXN-00944,JoJo's Bizarre Adventure,Comedy,Brand New,Cash,Walk-in,Viz Media,423.38,5,35,2023-11-08,2023-10-11
TXN-00945,Fullmetal Alchemist,Sci-Fi,Brand New,Credit Card,Online,Viz Media,142.89,5,43,2023-03-29,2023-03-19
TXN-00946,Demon Slayer,Horror,Brand New,GCash,Walk-in,Shueisha,54.95,2,47,2023-09-12,2023-08-19
TXN-00947,Mob Psycho 100,Sci-Fi,Brand New,Credit Card,Online,Shueisha,111.6,2,31,2023-05-02,2023-04-21
TXN-00948,Jujutsu Kaisen,Romance,Brand New,Cash,Online,Dark Horse,455.01,5,27,2024-07-25,2024-07-17
TXN-00949,Bleach,Fantasy,Brand New,Credit Card,Walk-in,Seven Seas,443.25,1,11,2024-03-02,2024-02-20
TXN-00950,My Hero Academia,Drama,Brand New,Cash,Online,Kodansha,318.84,5,49,2024-09-12,2024-08-18
TXN-00951,Fullmetal Alchemist,Romance,Brand New,Credit Card,Walk-in,Kadokawa,320.23,5,49,2024-09-02,2024-08-27
TXN-00952,Attack on Titan,Romance,Second-Hand,Debit Card,Walk-in,Dark Horse,349.27,2,38,2024-09-25,2024-09-22
TXN-00953,Hunter x Hunter,Mystery,Second-Hand,Cash,Walk-in,Viz Media,128.92,2,5,2023-08-20,2023-08-03
TXN-00954,JoJo's Bizarre Adventure,Action,Second-Hand,Debit Card,Online,Shueisha,461.49,5,8,2024-06-19,2024-05-29
TXN-00955,Chainsaw Man,Sports,Second-Hand,GCash,Online,Yen Press,238.45,5,34,2024-01-25,2024-01-21
TXN-00956,Berserk,Sci-Fi,Brand New,Cash,Walk-in,Kodansha,222.41,5,48,2024-04-06,2024-03-20
TXN-00957,Bleach,Mystery,Brand New,GCash,Online,Dark Horse,283.51,2,12,2024-03-29,2024-03-12
TXN-00958,Fullmetal Alchemist,Action,Second-Hand,Cash,Walk-in,Yen Press,71.13,5,38,2023-11-01,2023-10-25
TXN-00959,Vinland Saga,Sports,Brand New,Credit Card,Online,Kodansha,124.83,5,1,2024-08-25,2024-07-27
TXN-00960,Attack on Titan,Sci-Fi,Brand New,Credit Card,Walk-in,Seven Seas,382.12,4,31,2024-03-15,2024-02-19
TXN-00961,Jujutsu Kaisen,Fantasy,Brand New,Cash,Online,Seven Seas,87.26,1,4,2023-11-09,2023-10-28
TXN-00962,Spy x Family,Sports,Brand New,GCash,Walk-in,Yen Press,321.42,3,49,2024-08-05,2024-07-24
TXN-00963,One-Punch Man,Drama,Brand New,Debit Card,Walk-in,Shueisha,160.41,1,45,2024-09-27,2024-09-03
TXN-00964,Vinland Saga,Romance,Brand New,Maya,Walk-in,Dark Horse,225.18,4,5,2023-03-03,2023-02-04
TXN-00965,Berserk,Action,Brand New,GCash,Online,Dark Horse,179.91,3,30,2024-09-16,2024-08-26
TXN-00966,Jujutsu Kaisen,Action,Second-Hand,Maya,Walk-in,Seven Seas,210.05,5,24,2023-04-12,2023-03-16
TXN-00967,JoJo's Bizarre Adventure,Action,Brand New,GCash,Online,Kodansha,373.57,4,3,2023-08-01,2023-07-27
TXN-00968,Death Note,Sci-Fi,Brand New,GCash,Walk-in,Yen Press,183.7,5,11,2024-10-02,2024-09-24
TXN-00969,One Piece,Drama,Brand New,Debit Card,Walk-in,Shueisha,304.88,2,45,2023-08-05,2023-08-01
TXN-00970,Attack on Titan,Sports,Second-Hand,GCash,Walk-in,Viz Media,264.22,4,4,2023-09-28,2023-09-23
TXN-00971,Demon Slayer,Romance,Brand New,GCash,Online,Dark Horse,348.65,2,26,2024-11-07,2024-10-29
TXN-00972,Chainsaw Man,Drama,Brand New,GCash,Walk-in,Viz Media,471.57,4,27,2023-03-25,2023-03-18
TXN-00973,Black Clover,Mystery,Brand New,Debit Card,Online,Shueisha,379.66,4,46,2023-06-10,2023-06-04
TXN-00974,Naruto,Fantasy,Brand New,Debit Card,Online,Seven Seas,146.72,2,43,2023-09-03,2023-08-14
TXN-00975,JoJo's Bizarre Adventure,Horror,Second-Hand,GCash,Online,Dark Horse,64.03,3,27,2023-06-27,2023-06-22
TXN-00976,Tokyo Ghoul,Drama,Second-Hand,GCash,Walk-in,Dark Horse,168.02,1,42,2024-07-19,2024-06-24
TXN-00977,Hunter x Hunter,Mystery,Brand New,GCash,Online,Yen Press,317.79,5,6,2023-03-18,2023-02-21
TXN-00978,Mob Psycho 100,Romance,Brand New,GCash,Online,Viz Media,73.14,4,15,2023-06-10,2023-05-20
TXN-00979,Spy x Family,Horror,Second-Hand,Cash,Walk-in,Seven Seas,273.36,5,30,2023-01-03,2022-12-31
TXN-00980,Hunter x Hunter,Horror,Brand New,Credit Card,Online,Yen Press,318.58,2,42,2024-02-23,2024-02-17
TXN-00981,Vinland Saga,Drama,Brand New,GCash,Walk-in,Kadokawa,200.41,5,37,2024-04-06,2024-03-12
TXN-00982,Mob Psycho 100,Action,Brand New,GCash,Walk-in,Viz Media,396.91,2,37,2024-12-06,2024-11-15
TXN-00983,Dragon Ball,Slice of Life,Second-Hand,Cash,Walk-in,Viz Media,97.97,5,42,2024-08-31,2024-08-15
TXN-00984,One Piece,Romance,Brand New,Cash,Walk-in,Kadokawa,83.81,1,37,2024-04-26,2024-04-11
TXN-00985,Fullmetal Alchemist,Action,Brand New,Maya,Walk-in,Shueisha,377.68,1,35,2023-10-26,2023-10-01
TXN-00986,Hunter x Hunter,Romance,Second-Hand,GCash,Walk-in,Shueisha,272.97,1,23,2023-02-03,2023-01-15
TXN-00987,Tokyo Ghoul,Slice of Life,Brand New,Cash,Online,Dark Horse,359.78,1,6,2023-08-26,2023-08-01
TXN-00988,Spy x Family,Fantasy,Brand New,GCash,Walk-in,Kodansha,245.67,1,4,2023-10-23,2023-10-04
TXN-00989,My Hero Academia,Slice of Life,Second-Hand,GCash,Walk-in,Yen Press,160.88,1,18,2024-12-24,2024-12-09
TXN-00990,Vinland Saga,Comedy,Brand New,Cash,Walk-in,Kodansha,418.6,2,9,2023-10-17,2023-09-25
TXN-00991,Mob Psycho 100,Drama,Brand New,GCash,Online,Dark Horse,409.74,4,49,2024-12-20,2024-11-20
TXN-00992,Vinland Saga,Drama,Brand New,GCash,Online,Kodansha,362.61,5,29,2024-04-09,2024-03-11
TXN-00993,Death Note,Mystery,Brand New,GCash,Online,Viz Media,172.47,1,13,2023-03-14,2023-02-23
TXN-00994,Tokyo Ghoul,Action,Brand New,GCash,Online,Viz Media,315.6,2,47,2024-12-04,2024-11-13
TXN-00995,Fullmetal Alchemist,Mystery,Brand New,GCash,Walk-in,Kadokawa,212.44,2,17,2023-08-28,2023-08-07
TXN-00996,Vinland Saga,Comedy,Brand New,Maya,Online,Kadokawa,91.21,2,45,2023-09-28,2023-09-08
TXN-00997,Naruto,Slice of Life,Second-Hand,GCash,Walk-in,Dark Horse,462.79,4,32,2024-10-02,2024-09-21
TXN-00998,Naruto,Drama,Brand New,Cash,Walk-in,Dark Horse,111.57,5,48,2024-08-26,2024-07-29
TXN-00999,Mob Psycho 100,Sci-Fi,Brand New,Cash,Online,Seven Seas,477.61,4,22,2024-11-08,2024-10-18
TXN-01000,Bleach,Slice of Life,Brand New,GCash,Walk-in,Dark Horse,250.7,3,4,2023-07-22,2023-07-11
